pid,size,color,brand,rrp,mainCategory,category,subCategory,stock,releaseDate,zae,newSize,age
11010,M,schwarz,Nike,50.73,9,10,35,2,2017-10-01,1,M,
15954,M,rot,Nike,50.73,9,10,35,1,2017-10-01,1,M,
16232,M,grau,Nike,50.73,9,10,35,4,2017-10-01,1,M,
16674,M,blau,Nike,50.73,9,10,35,1,2017-12-07,1,M,
18182,M,grau,Nike,50.73,9,10,35,1,2017-10-01,1,M,
22585,M,schwarz,Nike,50.73,9,10,35,7,2017-10-01,1,M,
17420,M,grau,Sport2000,50.73,9,10,35,1,2017-10-13,1,M,
21730,M ( 38/40 ),grau,Sport2000,50.73,9,10,35,1,2017-10-01,1,M,
20808,M ( 40 ),schwarz,adidas,50.73,9,10,35,1,2017-12-04,1,M,
19405,42,rosa,adidas,50.73,9,18,38,1,2017-12-12,1,M,
19405,40 2/3,rosa,adidas,50.73,9,18,38,2,2017-12-12,1,M,
14718,M,schwarz,adidas,50.73,1,7,41,7,2017-10-01,1,M,
20828,M,schwarz,adidas,50.73,15,16,,279,2017-11-16,1,M,
17820,M,gelb,Nike,50.73,15,16,,3,2017-10-01,1,M,
20470,M,weiss,Nike,50.73,15,16,,1,2017-10-01,1,M,
14346,M,rot,Under Armour,50.73,15,16,,2,2017-10-01,1,M,
15169,M,schwarz,Under Armour,50.73,15,16,,6,2017-10-01,1,M,
17705,M,grau,Under Armour,50.73,15,16,,1,2017-10-01,1,M,
19010,M,grau,Under Armour,50.73,15,16,,2,2017-10-01,1,M,
21041,M,weiss,Under Armour,50.73,15,16,,2,2017-10-01,1,M,
16591,M,blau,Nike,50.73,15,24,,1,2017-10-01,1,M,
12884,M ( 140-152 ),schwarz,Nike,50.73,15,24,,1,2017-10-01,1,M,
14602,M ( 40 ),grau,adidas,50.73,15,24,,1,2017-12-05,1,M,
16101,M,schwarz,Jako,50.73,15,33,,2,2017-10-01,1,M,
14071,M,rot,Nike,50.73,15,33,,3,2017-10-01,1,M,
19331,M,schwarz,Nike,50.73,15,33,,2,2017-10-01,1,M,
12172,M,schwarz,PUMA,50.73,15,33,,5,2017-12-22,1,M,
17299,M,rot,PUMA,50.73,15,33,,1,2017-12-22,1,M,
22575,"YM 135-147,5",schwarz,Under Armour,50.73,15,16,,2,2017-10-01,1,M,
12845,M,schwarz,PUMA,54.54,1,7,14,1,2017-10-01,1,M,
14310,M,rot,PUMA,54.54,1,7,14,14,2017-10-01,1,M,
14624,M,schwarz,PUMA,54.54,1,7,14,2,2017-10-01,1,M,
20667,M,gruen,PUMA,54.54,1,7,14,2,2017-10-01,1,M,
16598,M,schwarz,PUMA,54.54,1,7,22,1,2017-10-01,1,M,
18023,M,gruen,PUMA,54.54,1,7,22,13,2017-10-01,1,M,
10570,34,schwarz,adidas,57.08,1,37,3,1,2017-11-15,1,M,
10570,35,schwarz,adidas,57.08,1,37,3,1,2017-11-15,1,M,
16019,35,weiss,adidas,57.08,1,37,3,1,2017-10-01,1,M,
20277,34,schwarz,adidas,57.08,1,37,5,1,2017-11-28,1,M,
12348,35,weiss,adidas,57.08,1,37,5,1,2017-10-01,1,M,
16677,35,schwarz,adidas,57.08,1,37,5,1,2017-11-21,1,M,
21567,35,weiss,adidas,57.08,1,37,6,1,2017-10-01,1,M,
22256,35,schwarz,adidas,57.08,1,37,6,1,2017-10-01,1,M,
11977,M,blau,adidas,57.08,1,7,14,1,2017-11-08,1,M,
14004,M,schwarz,adidas,57.08,1,7,14,7,2017-11-08,1,M,
15794,M,gruen,adidas,57.08,1,7,14,1,2017-11-08,1,M,
16308,M,grau,adidas,57.08,1,7,14,1,2017-11-06,1,M,
21293,M,blau,adidas,57.08,1,7,14,1,2017-11-06,1,M,
22244,M,rot,adidas,57.08,1,7,14,2,2017-10-01,1,M,
22531,M,rot,adidas,57.08,1,7,14,3,2017-11-08,1,M,
21368,M,weiss,Erima,57.08,1,7,14,1,2017-10-01,1,M,
11652,M,blau,Jako,57.08,1,7,14,1,2017-10-01,1,M,
15136,M,blau,Jako,57.08,1,7,14,1,2017-10-01,1,M,
20580,M,rot,Jako,57.08,1,7,14,1,2017-10-01,1,M,
21549,M,blau,Jako,57.08,1,7,14,1,2017-10-01,1,M,
13331,M,blau,Nike,57.08,1,7,14,22,2017-11-22,1,M,
14675,M,schwarz,Nike,57.08,1,7,14,2,2017-12-15,1,M,
16770,M,gruen,Nike,57.08,1,7,14,15,2017-11-22,1,M,
16984,M,rot,Nike,57.08,1,7,14,23,2017-11-22,1,M,
20508,M,schwarz,Nike,57.08,1,7,14,149,2017-11-22,1,M,
21572,M,weiss,Nike,57.08,1,7,14,8,2017-11-22,1,M,
22167,M,blau,Nike,57.08,1,7,14,14,2017-11-22,1,M,
22609,M,gelb,Nike,57.08,1,7,14,1,2017-11-22,1,M,
11684,M,grau,Uhlsport,57.08,1,7,14,1,2017-10-01,1,M,
10456,M ( 140-152 ),grau,Nike,57.08,1,7,14,3,2017-10-01,1,M,
17496,M ( 140-152 ),blau,Nike,57.08,1,7,14,1,2017-10-01,1,M,
18019,M ( 140-152 ),rot,Nike,57.08,1,7,14,1,2017-10-01,1,M,
18867,M ( 140-152 ),schwarz,Nike,57.08,1,7,14,4,2017-10-01,1,M,
14564,M,weiss,Jordan,57.08,9,10,14,2,2017-12-12,1,M,
20660,M,schwarz,Jordan,57.08,9,10,14,1,2017-12-12,1,M,
13141,M,schwarz,Nike,57.08,9,10,14,1,2017-10-01,1,M,
17171,M,grau,Nike,57.08,9,10,14,1,2017-10-01,1,M,
17365,M,grau,Nike,57.08,9,10,14,1,2017-10-01,1,M,
17265,M ( 38/40 ),schwarz,Nike,57.08,9,10,14,1,2017-10-01,1,M,
22816,M ( 38/40 ),weiss,Nike,57.08,9,10,14,1,2017-10-01,1,M,
20894,42,schwarz,Jako,57.08,1,7,16,1,2017-10-01,1,M,
11249,M,grau,adidas,57.08,1,7,16,1,2017-10-20,1,M,
14432,M,schwarz,adidas,57.08,1,7,16,5,2017-11-02,1,M,
15196,M,schwarz,adidas,57.08,1,7,16,2,2017-10-20,1,M,
22474,M,grau,adidas,57.08,1,7,16,1,2017-10-01,1,M,
14950,M,schwarz,Hummel,57.08,1,7,16,2,2017-10-01,1,M,
15699,M,schwarz,Hummel,57.08,1,7,16,1,2017-10-01,1,M,
14607,M,schwarz,Jako,57.08,1,7,16,1,2017-10-01,1,M,
11957,M,grau,Nike,57.08,1,7,16,1,2017-10-01,1,M,
16673,M,schwarz,Nike,57.08,1,7,16,1,2017-10-01,1,M,
11168,M,schwarz,PUMA,57.08,1,7,16,2,2017-10-01,1,M,
16889,M,schwarz,Uhlsport,57.08,1,7,17,1,2017-10-01,1,M,
14092,M,schwarz,PUMA,57.08,1,7,20,2,2017-10-01,1,M,
19685,M,rot,PUMA,57.08,1,7,20,1,2017-10-01,1,M,
21313,M,blau,PUMA,57.08,1,7,20,1,2017-10-01,1,M,
10157,M,schwarz,Nike,57.08,1,7,21,1,2017-10-01,1,M,
10714,M,orange,Nike,57.08,1,7,21,1,2017-10-01,1,M,
12628,M,gruen,Nike,57.08,1,7,21,1,2017-10-01,1,M,
18307,M,rot,Nike,57.08,1,7,21,1,2017-10-01,1,M,
20116,M,schwarz,Nike,57.08,1,7,21,1,2017-10-01,1,M,
22409,M,rot,Nike,57.08,1,7,21,1,2017-10-01,1,M,
16172,M,rot,Nike,57.08,1,7,22,1,2017-10-01,1,M,
16268,M,schwarz,adidas,57.08,1,7,25,2,2017-11-06,1,M,
11835,M,blau,Nike,57.08,9,10,35,2,2017-10-01,1,M,
18027,M,schwarz,Nike,57.08,9,10,35,1,2017-10-01,1,M,
18472,M,schwarz,Nike,57.08,9,10,35,4,2017-10-01,1,M,
19450,M,grau,Nike,57.08,9,10,35,4,2017-10-01,1,M,
19744,M,gruen,Nike,57.08,9,10,35,1,2017-10-01,1,M,
19949,M,schwarz,Sport2000,57.08,9,10,35,2,2017-10-19,1,M,
10203,M ( 38/40 ),grau,Nike,57.08,9,10,35,1,2017-10-01,1,M,
12382,M ( 38/40 ),tuerkis,Nike,57.08,9,10,35,1,2017-10-01,1,M,
13031,M ( 38/40 ),grau,Nike,57.08,9,10,35,5,2017-10-01,1,M,
18896,M ( 38/40 ),schwarz,Nike,57.08,9,10,35,1,2017-12-11,1,M,
21616,M ( 38/40 ),grau,Nike,57.08,9,10,35,1,2017-12-11,1,M,
18730,M ( 38/40 ),schwarz,Sport2000,57.08,9,10,35,1,2017-10-01,1,M,
11459,41,schwarz,Jordan,57.08,9,18,38,1,2017-10-01,1,M,
19200,M,schwarz,Jordan,57.08,9,10,42,1,2017-10-01,1,M,
19348,M,blau,Jordan,57.08,9,10,42,1,2017-10-01,1,M,
19643,M,blau,Jordan,57.08,9,10,42,1,2017-10-01,1,M,
16587,M,weiss,Nike,57.08,9,10,42,1,2017-10-01,1,M,
22467,M,grau,Nike,57.08,9,10,42,1,2017-10-01,1,M,
17218,M,schwarz,Nike,57.08,15,16,,1,2017-10-01,1,M,
18806,M,blau,Nike,57.08,15,16,,6,2017-10-01,1,M,
19909,M,grau,Nike,57.08,15,16,,5,2017-10-01,1,M,
17240,M,schwarz,PUMA,57.08,15,16,,22,2017-10-01,1,M,
16615,M,schwarz,Uhlsport,57.08,15,16,,2,2017-10-01,1,M,
15097,M,schwarz,adidas,57.08,15,33,,1,2017-10-01,1,M,
20622,M,grau,adidas,57.08,15,33,,1,2017-10-01,1,M,
10361,M,schwarz,Nike,57.08,15,33,,6,2017-10-01,1,M,
19661,M,grau,Nike,57.08,15,33,,2,2017-10-01,1,M,
13759,M,blau,Jako,60.89,1,7,14,1,2017-10-01,1,M,
16045,40 2/3,schwarz,adidas,63.43,1,2,3,1,2017-11-21,1,M,
22520,34,schwarz,Nike,63.43,1,37,3,1,2017-10-01,1,M,
12442,35,blau,Nike,63.43,1,37,3,2,2017-10-01,1,M,
18529,35,orange,Nike,63.43,1,37,3,1,2017-10-01,1,M,
10671,35,rot,Nike,63.43,1,37,5,2,2017-10-01,1,M,
17774,35,schwarz,Nike,63.43,1,37,5,1,2017-10-01,1,M,
10671,"35,5",rot,Nike,63.43,1,37,5,1,2017-10-01,1,M,
11166,34,schwarz,Nike,63.43,1,37,6,1,2017-10-01,1,M,
18435,34,weiss,Nike,63.43,1,37,6,1,2017-10-01,1,M,
21370,34,rot,Nike,63.43,1,37,6,1,2017-10-01,1,M,
21370,35,rot,Nike,63.43,1,37,6,1,2017-10-01,1,M,
11166,"35,5",schwarz,Nike,63.43,1,37,6,1,2017-10-01,1,M,
11501,M,blau,adidas,63.43,1,7,14,5,2017-10-01,1,M,
11826,M,blau,adidas,63.43,1,7,14,2,2017-10-01,1,M,
12577,M,rot,adidas,63.43,1,7,14,46,2017-10-01,1,M,
15790,M,blau,adidas,63.43,1,7,14,2,2017-10-01,1,M,
16804,M,rot,adidas,63.43,1,7,14,23,2017-10-01,1,M,
16902,M,blau,adidas,63.43,1,7,14,60,2017-10-01,1,M,
17405,M,rot,adidas,63.43,1,7,14,1,2017-10-01,1,M,
18969,M,gruen,adidas,63.43,1,7,14,6,2017-10-01,1,M,
20463,M,blau,adidas,63.43,1,7,14,5,2017-10-01,1,M,
21405,M,schwarz,adidas,63.43,1,7,14,18,2017-10-01,1,M,
21980,M,schwarz,adidas,63.43,1,7,14,2,2017-10-01,1,M,
22711,M,weiss,adidas,63.43,1,7,14,5,2017-10-01,1,M,
15504,M,grau,Hummel,63.43,1,7,14,1,2017-10-01,1,M,
15860,M,blau,Hummel,63.43,1,7,14,1,2017-10-01,1,M,
10810,M,rot,Jako,63.43,1,7,14,1,2017-10-01,1,M,
13198,M,rot,Nike,63.43,1,7,14,4,2017-10-01,1,M,
15064,M,grau,Nike,63.43,1,7,14,2,2017-10-01,1,M,
15306,M,blau,Nike,63.43,1,7,14,6,2017-10-01,1,M,
19505,M,schwarz,Nike,63.43,1,7,14,10,2017-10-01,1,M,
14915,M ( 140-152 ),schwarz,Nike,63.43,1,7,14,1,2017-10-01,1,M,
15933,M ( 140-152 ),rot,Nike,63.43,1,7,14,1,2017-10-01,1,M,
10943,M,schwarz,Jordan,63.43,9,10,14,1,2018-01-12,1,M,
13339,M,grau,Nike,63.43,9,10,14,3,2017-10-01,1,M,
15413,M,schwarz,Nike,63.43,9,10,14,20,2017-10-01,1,M,
18415,M,grau,Nike,63.43,9,10,14,30,2017-10-01,1,M,
22483,M,schwarz,Nike,63.43,9,10,14,1,2017-10-01,1,M,
19231,M ( 38/40 ),grau,Nike,63.43,9,10,14,2,2017-10-01,1,M,
22462,M ( 38/40 ),schwarz,Nike,63.43,9,10,14,1,2017-10-01,1,M,
12671,M,blau,adidas,63.43,1,7,16,1,2017-11-02,1,M,
13474,M,blau,adidas,63.43,1,7,16,1,2017-10-01,1,M,
13913,M,schwarz,adidas,63.43,1,7,16,14,2017-10-27,1,M,
14608,M,grau,adidas,63.43,1,7,16,5,2017-10-27,1,M,
17403,M,blau,adidas,63.43,1,7,16,4,2017-10-01,1,M,
19266,M,schwarz,adidas,63.43,1,7,16,1,2017-10-01,1,M,
19398,M,blau,adidas,63.43,1,7,16,1,2017-11-02,1,M,
21282,M,schwarz,adidas,63.43,1,7,16,8,2017-10-01,1,M,
16837,M,schwarz,Hummel,63.43,1,7,16,1,2017-10-01,1,M,
12952,M ( 140-152 ),blau,Nike,63.43,1,7,16,2,2017-10-01,1,M,
22618,M ( 140-152 ),schwarz,Nike,63.43,1,7,16,10,2017-10-01,1,M,
15030,M,schwarz,Jako,63.43,1,7,17,4,2017-10-01,1,M,
13000,M,schwarz,Reusch,63.43,1,7,17,1,2017-10-01,1,M,
11299,M,weiss,adidas,63.43,1,7,21,1,2017-10-01,1,M,
12034,M,blau,adidas,63.43,1,7,21,1,2017-10-01,1,M,
12943,M,rot,adidas,63.43,1,7,21,1,2017-10-20,1,M,
15369,M,blau,adidas,63.43,1,7,21,2,2017-10-01,1,M,
16723,M,rot,adidas,63.43,1,7,21,3,2017-10-01,1,M,
19063,M,schwarz,adidas,63.43,1,7,21,5,2017-10-01,1,M,
20967,M,blau,adidas,63.43,1,7,21,1,2017-10-20,1,M,
21019,M,gelb,adidas,63.43,1,7,21,1,2017-11-07,1,M,
22004,M,weiss,adidas,63.43,1,7,21,1,2017-10-01,1,M,
14395,M,blau,Nike,63.43,1,7,21,1,2017-10-01,1,M,
22069,M,pink,Nike,63.43,1,7,21,3,2017-10-01,1,M,
22341,M,weiss,Nike,63.43,1,7,21,2,2017-10-01,1,M,
12187,M,blau,adidas,63.43,1,7,22,1,2017-10-19,1,M,
15983,M,rot,adidas,63.43,1,7,22,2,2017-10-19,1,M,
11009,M,schwarz,Nike,63.43,1,7,22,5,2017-10-01,1,M,
11810,M,rot,Nike,63.43,1,7,22,2,2017-10-01,1,M,
13011,M,rot,Nike,63.43,1,7,22,2,2017-10-01,1,M,
13343,M,blau,Nike,63.43,1,7,22,4,2017-10-01,1,M,
15258,M,gruen,Nike,63.43,1,7,22,1,2017-10-01,1,M,
17901,M,blau,Nike,63.43,1,7,22,1,2017-10-01,1,M,
18716,M,rot,PUMA,63.43,1,7,22,1,2017-10-01,1,M,
20590,M,blau,PUMA,63.43,1,7,22,2,2017-10-01,1,M,
13112,M ( 140-152 ),grau,Nike,63.43,1,7,22,1,2017-10-01,1,M,
14350,M ( 140-152 ),schwarz,Nike,63.43,1,7,22,2,2017-10-01,1,M,
20827,M ( 38/40 ),weiss,Nike,63.43,1,7,22,3,2017-10-01,1,M,
22273,M,weiss,adidas,63.43,9,10,25,1,2017-10-17,1,M,
10195,M,orange,Nike,63.43,1,7,28,3,2017-10-01,1,M,
12056,M,grau,Nike,63.43,1,7,28,3,2017-10-01,1,M,
12397,M,gruen,Nike,63.43,1,7,28,4,2017-10-01,1,M,
18379,M,gruen,Nike,63.43,1,7,28,2,2017-10-01,1,M,
19013,M,schwarz,Nike,63.43,1,7,28,11,2017-10-01,1,M,
18586,M,orange,PUMA,63.43,1,7,28,1,2017-10-01,1,M,
14360,M,schwarz,Converse,63.43,9,10,35,1,2017-10-01,1,M,
12340,M,schwarz,Nike,63.43,9,10,35,4,2017-10-06,1,M,
17787,M,grau,Sport2000,63.43,9,10,35,1,2017-10-19,1,M,
21177,M ( 38/40 ),schwarz,Nike,63.43,9,10,35,1,2017-10-01,1,M,
13518,34,rot,Nike,63.43,1,37,39,1,2017-10-01,1,M,
18291,M,blau,adidas,63.43,1,7,40,1,2017-10-01,1,M,
19547,M,pink,adidas,63.43,1,7,40,2,2017-10-01,1,M,
19645,M,gelb,adidas,63.43,1,7,40,2,2017-10-01,1,M,
19992,M,schwarz,adidas,63.43,1,7,40,3,2017-10-01,1,M,
12107,M,blau,Nike,63.43,15,16,,4,2017-10-01,1,M,
17687,M,weiss,Nike,63.43,15,16,,2,2017-10-01,1,M,
18414,M,rot,Nike,63.43,15,16,,1,2017-10-01,1,M,
17019,M,schwarz,Under Armour,63.43,15,16,,9,2017-10-01,1,M,
21547,M,weiss,Under Armour,63.43,15,16,,2,2017-10-01,1,M,
19983,M,schwarz,Uhlsport,63.43,15,24,,1,2017-10-01,1,M,
21487,M,schwarz,adidas,63.43,15,33,,3,2017-10-01,1,M,
10809,M,blau,PUMA,63.43,15,33,,3,2017-10-01,1,M,
11411,M,schwarz,PUMA,63.43,15,33,,1,2017-10-01,1,M,
12319,M,weiss,PUMA,63.43,15,33,,1,2017-10-01,1,M,
19248,41 1/3,schwarz,adidas,69.78,1,2,3,6,2017-10-01,1,M,
16265,M,schwarz,adidas,69.78,1,7,8,5,2017-10-27,1,M,
12721,34,rot,Nike,69.78,1,37,3,1,2017-10-01,1,M,
19822,34,blau,Nike,69.78,1,37,3,2,2017-10-01,1,M,
22550,34,rot,Nike,69.78,1,37,3,1,2017-10-01,1,M,
15999,35,grau,Nike,69.78,1,37,3,2,2017-10-01,1,M,
16690,35,orange,Nike,69.78,1,37,3,1,2017-10-01,1,M,
18786,35,pink,Nike,69.78,1,37,3,1,2017-10-01,1,M,
19822,35,blau,Nike,69.78,1,37,3,3,2017-10-01,1,M,
11208,"35,5",orange,Nike,69.78,1,37,3,1,2017-10-01,1,M,
19822,"35,5",blau,Nike,69.78,1,37,3,2,2017-10-01,1,M,
12497,34,blau,Nike,69.78,1,37,5,1,2017-11-10,1,M,
16089,34,blau,Nike,69.78,1,37,5,2,2017-10-01,1,M,
12497,35,blau,Nike,69.78,1,37,5,1,2017-11-10,1,M,
11510,"35,5",blau,Nike,69.78,1,37,5,2,2017-10-01,1,M,
14625,"35,5",blau,Nike,69.78,1,37,5,1,2017-10-01,1,M,
21986,"35,5",rot,Nike,69.78,1,37,5,1,2017-10-01,1,M,
10208,34,weiss,Nike,69.78,1,37,6,1,2017-10-01,1,M,
16854,34,schwarz,Nike,69.78,1,37,6,1,2017-10-01,1,M,
17344,35,blau,Nike,69.78,1,37,6,1,2017-10-01,1,M,
10912,M,blau,Nike,69.78,1,7,14,17,2017-10-01,1,M,
12720,M,grau,Nike,69.78,1,7,14,182,2017-10-01,1,M,
13733,M,blau,Nike,69.78,1,7,14,73,2017-10-01,1,M,
14178,M,schwarz,Nike,69.78,1,7,14,38,2017-10-01,1,M,
15070,M,blau,Nike,69.78,1,7,14,1,2017-10-01,1,M,
15279,M,rot,Nike,69.78,1,7,14,1,2017-10-01,1,M,
15891,M,blau,Nike,69.78,1,7,14,9,2017-10-01,1,M,
16877,M,schwarz,Nike,69.78,1,7,14,8,2017-10-01,1,M,
20683,M,rot,Nike,69.78,1,7,14,8,2017-10-01,1,M,
20866,M,blau,Nike,69.78,1,7,14,21,2017-10-01,1,M,
18177,M,blau,New Balance,69.78,9,10,14,1,2017-10-01,1,M,
15936,M ( 140-152 ),schwarz,Nike,69.78,9,10,14,1,2017-10-01,1,M,
11049,M ( 38/40 ),schwarz,Nike,69.78,9,10,14,1,2017-10-01,1,M,
17079,M ( 38/40 ),beige,Nike,69.78,9,10,14,2,2017-10-01,1,M,
20445,M ( 38/40 ),schwarz,Nike,69.78,9,10,14,1,2017-10-01,1,M,
22705,M ( 38/40 ),beige,Nike,69.78,9,10,14,1,2017-10-01,1,M,
10013,M,schwarz,adidas,69.78,1,7,16,1,2017-10-27,1,M,
13986,M,blau,Nike,69.78,1,7,16,38,2017-10-01,1,M,
15172,M,blau,Nike,69.78,1,7,16,1,2017-10-01,1,M,
22463,M,schwarz,Nike,69.78,1,7,16,75,2017-10-01,1,M,
12143,M,schwarz,adidas,69.78,1,7,20,24,2017-10-01,1,M,
18161,M,blau,adidas,69.78,1,7,20,13,2017-10-01,1,M,
10879,M,grau,Erima,69.78,1,7,20,1,2017-10-01,1,M,
13203,M ( 140-152 ),schwarz,Nike,69.78,1,7,20,2,2017-10-01,1,M,
21180,M,gelb,adidas,69.78,1,7,21,1,2017-11-07,1,M,
22766,M,schwarz,adidas,69.78,1,7,22,4,2017-10-01,1,M,
10160,M,schwarz,Jako,69.78,1,7,22,1,2017-10-01,1,M,
17232,M,rot,Nike,69.78,1,7,22,2,2017-10-01,1,M,
21317,M,rot,Nike,69.78,1,7,22,2,2017-10-01,1,M,
19366,M,grau,Sport2000,69.78,9,10,22,1,2017-10-19,1,M,
19626,M,schwarz,Sport2000,69.78,9,10,22,1,2017-10-13,1,M,
11075,M,gruen,adidas,69.78,1,7,31,8,2017-10-01,1,M,
12645,M,blau,adidas,69.78,1,7,31,19,2017-10-01,1,M,
12683,M,schwarz,adidas,69.78,1,7,31,1,2017-10-01,1,M,
16313,M,blau,adidas,69.78,1,7,31,5,2017-10-01,1,M,
19255,M,gelb,adidas,69.78,1,7,31,2,2017-10-01,1,M,
20219,M,rot,adidas,69.78,1,7,31,8,2017-10-01,1,M,
10794,M ( 140-152 ),schwarz,Nike,69.78,1,7,31,9,2017-10-01,1,M,
13189,M ( 140-152 ),gruen,Nike,69.78,1,7,31,3,2017-10-01,1,M,
15757,M ( 140-152 ),blau,Nike,69.78,1,7,31,6,2017-10-01,1,M,
17572,M ( 140-152 ),rot,Nike,69.78,1,7,31,1,2017-10-01,1,M,
12707,M,schwarz,adidas,69.78,9,10,35,1,2017-12-05,1,M,
14148,M,grau,Nike,69.78,9,10,35,1,2017-10-01,1,M,
14773,M,schwarz,Nike,69.78,9,10,35,1,2018-01-22,1,M,
20810,M,grau,Nike,69.78,9,10,35,1,2017-10-01,1,M,
11330,M ( 38/40 ),schwarz,Nike,69.78,9,10,35,1,2017-10-01,1,M,
14768,M ( 38/40 ),grau,Nike,69.78,9,10,35,1,2017-10-01,1,M,
17519,M,blau,adidas,69.78,1,7,40,2,2017-10-01,1,M,
18233,M,gelb,adidas,69.78,1,7,40,1,2017-10-01,1,M,
19529,M,schwarz,adidas,69.78,1,7,40,1,2017-10-01,1,M,
13967,M,schwarz,Nike,69.78,1,7,40,1,2017-10-01,1,M,
14754,M,lila,Nike,69.78,1,7,40,1,2017-10-01,1,M,
16009,M,tuerkis,Nike,69.78,1,7,40,1,2017-10-01,1,M,
17725,M ( 40 ),schwarz,adidas,69.78,1,7,40,1,2017-10-01,1,M,
21258,M,schwarz,adidas,69.78,9,10,42,1,2017-10-01,1,M,
18707,M,weiss,Nike,69.78,15,16,,1,2017-10-01,1,M,
21496,M,schwarz,Nike,69.78,15,16,,3,2017-10-01,1,M,
14389,M,schwarz,Sport2000,69.78,15,33,,1,2017-10-01,1,M,
22102,M,schwarz,Sport2000,69.78,15,33,,4,2017-10-01,1,M,
11450,M,weiss,Under Armour,69.78,15,33,,3,2017-10-01,1,M,
14821,M,rot,Under Armour,69.78,15,33,,2,2017-10-01,1,M,
13754,"42,5",schwarz,Nike,76.13,1,2,3,2,2017-10-01,1,M,
12695,41,weiss,Nike,76.13,1,2,4,1,2017-10-01,1,M,
15806,"42,5",blau,Nike,76.13,1,2,4,1,2017-10-01,1,M,
11647,M,rot,Nike,76.13,1,7,8,2,2017-10-01,1,M,
16756,M,weiss,Nike,76.13,1,7,8,5,2017-10-01,1,M,
18773,M,blau,Nike,76.13,1,7,8,2,2017-10-01,1,M,
20237,M,schwarz,Nike,76.13,1,7,8,4,2017-10-01,1,M,
10069,34,schwarz,adidas,76.13,1,37,3,1,2017-10-01,1,M,
12696,34,rot,adidas,76.13,1,37,3,1,2017-10-01,1,M,
14919,34,schwarz,adidas,76.13,1,37,3,3,2017-10-01,1,M,
17882,34,schwarz,adidas,76.13,1,37,3,1,2017-10-01,1,M,
19787,34,gelb,adidas,76.13,1,37,3,1,2017-10-01,1,M,
15905,34,gelb,PUMA,76.13,1,37,3,1,2018-01-05,1,M,
10069,35,schwarz,adidas,76.13,1,37,3,1,2017-10-01,1,M,
10407,35,gold,adidas,76.13,1,37,3,1,2017-11-23,1,M,
12696,35,rot,adidas,76.13,1,37,3,1,2017-10-01,1,M,
14919,35,schwarz,adidas,76.13,1,37,3,1,2017-10-01,1,M,
17237,35,blau,adidas,76.13,1,37,3,1,2017-10-01,1,M,
19787,35,gelb,adidas,76.13,1,37,3,1,2017-10-01,1,M,
15879,34,schwarz,adidas,76.13,1,37,5,1,2017-10-01,1,M,
15879,35,schwarz,adidas,76.13,1,37,5,1,2017-10-01,1,M,
12324,M,schwarz,adidas,76.13,1,7,14,5,2017-10-01,1,M,
13374,M,blau,adidas,76.13,1,7,14,1,2017-10-01,1,M,
14651,M,rot,adidas,76.13,1,7,14,4,2017-10-01,1,M,
16149,M,schwarz,adidas,76.13,1,7,14,3,2017-10-23,1,M,
17672,M,blau,adidas,76.13,1,7,14,4,2017-10-01,1,M,
17913,M,blau,adidas,76.13,1,7,14,4,2017-10-23,1,M,
21006,M,blau,adidas,76.13,1,7,14,1,2017-10-23,1,M,
21592,M,rot,adidas,76.13,1,7,14,1,2017-10-23,1,M,
22878,M,schwarz,adidas,76.13,1,7,14,1,2017-10-23,1,M,
13224,M,schwarz,Nike,76.13,9,10,14,2,2017-10-01,1,M,
15176,M,grau,Nike,76.13,9,10,14,1,2017-10-01,1,M,
15962,M,grau,Nike,76.13,9,10,14,1,2017-10-01,1,M,
18071,M,grau,Nike,76.13,9,10,14,1,2017-10-01,1,M,
18041,M ( 38/40 ),rot,Nike,76.13,9,10,14,1,2017-10-01,1,M,
18904,M ( 38/40 ),weiss,Nike,76.13,9,10,14,1,2017-10-01,1,M,
14529,M,schwarz,adidas,76.13,1,7,16,2,2017-10-01,1,M,
19159,M,schwarz,Uhlsport,76.13,1,7,17,1,2017-10-01,1,M,
10158,M,schwarz,adidas,76.13,1,7,20,5,2017-10-01,1,M,
12473,M,rot,adidas,76.13,1,7,20,2,2017-10-01,1,M,
15138,M,schwarz,adidas,76.13,1,7,20,1,2017-10-01,1,M,
19837,M,blau,adidas,76.13,1,7,20,3,2017-10-01,1,M,
17039,M,schwarz,Jako,76.13,1,7,20,1,2017-10-01,1,M,
13883,M,orange,Nike,76.13,1,7,21,1,2017-10-01,1,M,
22459,M,gelb,Nike,76.13,1,7,21,1,2017-10-01,1,M,
13795,M ( 140-152 ),gelb,Nike,76.13,1,7,21,1,2017-10-01,1,M,
14893,M ( 140-152 ),orange,Nike,76.13,1,7,21,1,2017-10-01,1,M,
10414,M,schwarz,adidas,76.13,1,7,22,3,2017-10-01,1,M,
11286,M,blau,adidas,76.13,1,7,22,7,2017-10-01,1,M,
14982,M,schwarz,adidas,76.13,1,7,22,2,2017-10-01,1,M,
17797,M,schwarz,adidas,76.13,1,7,22,15,2017-10-01,1,M,
17967,M,blau,adidas,76.13,1,7,22,3,2017-10-01,1,M,
21553,M,schwarz,adidas,76.13,1,7,22,13,2017-10-01,1,M,
11583,M,grau,Nike,76.13,1,7,22,2,2017-10-01,1,M,
12207,M,rot,Nike,76.13,1,7,22,8,2017-10-01,1,M,
